USC00322605,20030101,TOBS,-61,,,0,1800
USC00314496,20030101,TMAX,156,,,0,0700
USC00314496,20030101,TMIN,-50,,,0,0700
USC00314496,20030101,TOBS,106,,,0,0700
USC00314496,20030101,PRCP,157,,,0,0700
USC00314496,20030101,SNOW,0,,,0,
USC00314496,20030101,SNWD,0,,,0,
USC00316602,20030101,PRCP,46,,,0,0800
USC00316602,20030101,SNOW,0,P,,0,
USC00316602,20030101,SNWD,0,P,,0,
TS000060765,20030101,TMAX,196,,,I,
TS000060765,20030101,TMIN,90,,,I,
TS000060765,20030101,PRCP,0,,,I,
TS000060765,20030101,TAVG,146,H,,S,
USC00309189,20030101,TMAX,22,,,0,2100
USC00309189,20030101,TMIN,-33,,,0,2100
USC00309189,20030101,TOBS,-33,,,0,2100
USC00309189,20030101,PRCP,99,,,0,2100
USC00309189,20030101,SNWD,25,,,0,
USC00309189,20030101,WT04,1,,,0,
TH000048565,20030101,PRCP,15,,,S,
TH000048565,20030101,TAVG,294,H,,S,
USC00310090,20030101,TMAX,172,,,0,0700
USC00310090,20030101,TMIN,50,,,0,0700
USC00310090,20030101,TOBS,144,,,0,0700
USC00310090,20030101,PRCP,51,,,0,0700
USC00310090,20030101,SNOW,0,P,,0,
USC00310090,20030101,SNWD,0,P,,0,
SWE00140492,20030101,TMAX,-104,,,E,
SWE00140492,20030101,TMIN,-246,,,E,
SWE00140492,20030101,PRCP,19,,,E,
SWE00140492,20030101,SNWD,320,,,E,
USC00303319,20030101,TMAX,44,,,0,0700
USC00303319,20030101,TMIN,6,,,0,0700
USC00303319,20030101,TOBS,11,,,0,0700
USC00303319,20030101,PRCP,28,,,0,0700
USC00303319,20030101,SNOW,0,P,,0,
USC00303319,20030101,SNWD,330,,,0,
USC00303319,20030101,WT04,1,,,0,
USC00303319,20030101,WT06,1,,,0,
ASN00029071,20030101,PRCP,200,,,a,
USC00303144,20030101,PRCP,10,,,0,0800
USC00303144,20030101,SNOW,0,P,,0,
USC00303144,20030101,SNWD,102,,,0,
USC00294112,20030101,PRCP,0,P,,0,0800
USC00294112,20030101,SNOW,0,P,,0,
USC00294112,20030101,SNWD,0,P,,0,
SWE00140254,20030101,PRCP,2,,,E,
SWE00139338,20030101,PRCP,16,,,E,
SWE00139338,20030101,SNWD,360,,,E,
USC00264698,20030101,TMAX,67,,,0,1600
USC00264698,20030101,TMIN,-89,,,0,1600
USC00264698,20030101,TOBS,28,,,0,1600
USC00264698,20030101,PRCP,0,P,,0,
USC00264698,20030101,SNOW,0,P,,0,
USC00264698,20030101,SNWD,0,P,,0,
ASN00028027,20030101,PRCP,360,,,a,
ASN00056240,20030101,PRCP,0,,,a,
USC00251696,20030101,PRCP,0,,,0,0700
USC00251696,20030101,SNOW,0,,,0,
USC00251696,20030101,SNWD,0,,,0,
USC00252690,20030101,PRCP,0,,,0,0800
USC00252690,20030101,SNOW,0,,,0,
USC00252690,20030101,SNWD,0,,,0,
SWE00137628,20030101,TMAX,-21,,,E,
SWE00137628,20030101,TMIN,-96,,,E,
SWE00137628,20030101,PRCP,0,,,E,
USC00219072,20030101,TMAX,-17,,,0,0600
USC00219072,20030101,TMIN,-72,,,0,0600
USC00219072,20030101,TOBS,-67,,,0,0600
USC00219072,20030101,PRCP,0,,,0,0600
USC00219072,20030101,SNOW,0,,,0,
USC00219072,20030101,SNWD,0,,,0,
USC00248957,20030101,TMAX,-11,,,0,2000
USC00248957,20030101,TMIN,-106,,,0,2000
USC00248957,20030101,TOBS,-89,,,0,2000
USC00248957,20030101,PRCP,10,,,0,2000
USC00248957,20030101,SNOW,25,,,0,
USC00248957,20030101,SNWD,25,,,0,
USC00248957,20030101,WT01,1,,,0,
SP000008410,20030101,TMAX,148,,,E,
SP000008410,20030101,TMIN,76,,,E,
SP000008410,20030101,PRCP,0,,,E,
SP000008410,20030101,TAVG,116,H,,S,
